properties/bounds_imcoords,properties/image_id,properties/type_id,properties/type_name
"1574.1666423417093,2872.9813035036605,1598.0747027591883,2852.4322267810808,1660.307226347985,2924.8373744176297,1636.3991659305061,2945.3864511402094",839.png,4,maritime vessels
"2964.1809403399275,1611.6945728528904,2999.640276763066,1607.318717655631,3009.530486607271,1687.4631151166682,2974.0711501841324,1691.8389703139276",839.png,4,maritime vessels
"2929.1012751469784,1479.5329959687217,2985.2678475960556,1469.1317788487027,3003.4178886120976,1567.1420003370283,2947.2513161630204,1577.5432174570474",839.png,4,maritime vessels
"1452.4503680242642,2720.890512395387,1480.728066983202,2706.953810886036,1531.2762312082295,2809.5165133966143,1502.9985322492917,2823.453214905965",839.png,4,maritime vessels
"832.0019017171526,839.9316249587204,840.7807347189936,880.3339867875197,545.8261526002352,944.4232355923419,537.0473195983942,904.0208737635426",839.png,1,container
"800.2033529887526,104.15828545199935,855.1466563811134,95.67925963400359,878.4773303875822,246.8598702137087,823.5340269952214,255.33889603170445",839.png,4,maritime vessels
"1760.645299294753,2554.586046750348,1805.9627387469793,2514.420623611142,1982.6021619189464,2713.7175745415097,1937.28472246672,2753.8829976807156",839.png,4,maritime vessels
"1730.1854000461528,2571.864646167855,1757.1546230244815,2547.075570260011,1898.0404017498574,2700.351956804044,1871.0711787715288,2725.1410327118883",839.png,2,oil tanker
"417.9797907225686,1019.3689854256752,422.584985498871,1058.3349214184714,84.34519648338281,1098.3098397625274,79.74000170708044,1059.3439037697312",840.png,1,container
"1010.9983818675279,1141.9069864958176,1014.5725535690651,1172.1491266254884,733.0784306519657,1205.4175502213518,729.5042589504285,1175.175410091681",840.png,4,maritime vessels
"387.8119413080749,498.6722984599429,395.4757213364687,529.9378081326445,145.10587376412514,591.308291378349,137.44209373573128,560.0427817056475",840.png,1,container
"2250.528584353692,873.427403075692,2251.777298854137,900.1855709307888,1969.9104318964467,913.3393580611731,1968.6617173960017,886.5811902060764",840.png,4,maritime vessels
"2986.3340274317156,208.06133720043303,2987.6974834191537,236.23942760718893,2860.5135018709884,242.39349123055368,2859.1500458835503,214.21540082379778",840.png,4,maritime vessels
"1367.7448381691636,1973.3657863229264,1412.6703595380104,1956.3721823377175,1457.228723239493,2074.169897429477,1412.3032018706463,2091.1635014146855",840.png,4,maritime vessels
"1438.4840865242131,1984.491079879442,1464.516399104928,1973.9941796449152,1492.1141682444777,2042.436647108602,1466.0818556637628,2052.933547343129",840.png,4,maritime vessels
"1860.93404431478,1167.5687270523422,1968.960286903125,1094.7554585670046,2195.4140562772964,1430.723755751541,2087.3878136889516,1503.5370242368786",841.png,1,container
"1587.4415649483292,1695.0487389583086,1604.751904502386,1754.268321640526,1290.2852710372515,1846.1893375807012,1272.9749314831947,1786.9697548984839",841.png,4,maritime vessels
"2880.0547304588977,158.23736919294936,2890.6982162446393,184.01255766345264,2759.1087978282817,238.3504767080134,2748.46531204254,212.5752882375101",841.png,4,maritime vessels
"2901.328740101355,1118.7678677310623,2909.6598101470686,1151.5013512664705,2749.9991836743466,1192.1369243562667,2741.668113628633,1159.4034408208586",841.png,4,maritime vessels
"2071.474493185006,2851.9943378236085,2082.1424292044217,2787.581610217707,2508.8771047794594,2858.2567451716814,2498.2091687600437,2922.669472777583",842.png,4,maritime vessels
"1386.1698396873535,584.034122882675,1393.046033040654,621.7156624602334,1245.0260288331601,648.7266121320787,1238.1498354798596,611.0450725545203",843.png,4,maritime vessels
"2104.8760097940694,574.2625547813079,2145.511907865942,613.0254235046002,1904.809615168981,865.3584977546559,1864.1737170971087,826.5956290313636",844.png,1,container
"1994.3624323570787,1055.6661393499676,2014.5113253123104,1029.3112859769176,2199.644294129031,1170.8497084591631,2179.4954011737996,1197.2045618322131",844.png,1,container
"2520.344677549486,2343.321562485938,2564.380496766821,2285.47144797097,2927.2008996435716,2561.652295725517,2883.1650804262363,2619.502410240485",844.png,1,container
"2033.0241091866396,1801.060873750417,2074.3452645916814,1768.9471497119962,2124.329452070859,1833.2624678654067,2083.0082966658174,1865.3761919038275",844.png,4,maritime vessels
"2099.591437244883,651.6489546905345,2134.92929564264,685.3579861388325,1961.7621593041702,866.8925921526475,1926.4243009064123,833.1835607043495",844.png,1,container
"2803.6263673079093,2150.731250748091,2843.948612967395,2110.76902513911,3083.402841319751,2352.3804987917774,3043.0805956602653,2392.3427244007585",844.png,1,container
"109.05470844358865,1691.8068021716192,118.37640721012633,1650.043138618545,639.058589007285,1766.2600132624227,629.7368902407474,1808.0236768154969",845.png,1,container
"826.6124075158995,1824.3960572460244,831.2174148399204,1804.0430619166575,966.6103162038663,1834.6766513373652,962.0053088798454,1855.029646666732",845.png,4,maritime vessels
"1045.1957508934195,2268.300878199717,1058.530621626652,2205.0750605871194,1635.500761977604,2326.7630438988917,1622.1658912443716,2389.988861511489",845.png,1,container
"1694.64288162936,2200.1151333722996,1707.0065816852673,2146.6406080079073,2230.8508297735198,2267.7572166218483,2218.4871297176123,2321.2317419862406",845.png,1,container
"1327.6836865549947,2172.550996816853,1336.1076895988394,2138.5224582041005,1598.421909608361,2203.460180418708,1589.9979065645161,2237.4887190314607",845.png,1,container
"2131.6744178302315,2174.996948204236,2140.163853402838,2134.865070952022,2558.9693046904185,2223.458531801556,2550.479869117812,2263.59040905377",845.png,1,container
"87.07700575356088,1701.0043986166002,90.30903181911899,1684.646389139827,225.59032923557166,1711.3753551581758,222.35830317001356,1727.7333646349489",845.png,4,maritime vessels
"1617.6914907250841,942.9939053287947,1622.1348411816225,922.273383301002,1781.8457549501898,956.5221131667784,1777.4024044936514,977.242635194571",845.png,1,container
"1063.7177481296496,1950.337353076929,1077.5276600759921,1884.85917998977,1508.0394782845758,1975.6578388559305,1494.2295663382333,2041.1360119430897",845.png,4,maritime vessels
"747.1431784637055,2553.0777566119464,754.5639609845084,2518.219246837951,1179.6184993249597,2608.7061124255856,1172.1977168041567,2643.564622199581",846.png,2,oil tanker
"766.4509311208108,2521.9207332016863,774.1916743644764,2487.131875636633,1198.396893949754,2581.520249307489,1190.6561507060885,2616.309106872542",846.png,2,oil tanker
"1994.6115117630723,2787.310304571317,2001.0286057994422,2755.5247313864425,2267.5820894760786,2809.338414736628,2261.1649954397085,2841.1239879215022",846.png,1,container
"2346.041589900709,2904.4519883121143,2352.8170572585636,2872.276213930598,2646.3937438812613,2934.096614386351,2639.6182765234066,2966.2723887678676",846.png,1,container
"2364.7798925950606,2877.2145352281323,2370.566783302369,2849.7333771124504,2651.8162524099157,2908.957953178812,2646.0293617026073,2936.439111294494",846.png,1,container
"1660.1305066022821,2745.4164630584755,1663.55470597416,2719.2593845208626,1834.7503574085506,2741.6704516156415,1831.3261580366727,2767.8275301532544",847.png,4,maritime vessels
"1537.3369942871866,2922.5475307642455,1562.1586671846899,2896.9541996417943,1641.9247016171869,2974.3152280105305,1617.1030287196836,2999.9085591329817",847.png,4,maritime vessels
"1287.3168408552626,2760.2720431677203,1308.7187796449946,2741.372750446556,1368.7952393046219,2809.4045403822333,1347.39330051489,2828.3038331033977",847.png,4,maritime vessels
"2656.2760727850323,2175.7119575917086,2693.9023480099895,2293.0802820135827,2134.410505495806,2472.4437870840675,2096.7842302708486,2355.0754626621933",847.png,4,maritime vessels
"1945.3935200130065,1873.1457269432854,1962.9168935235718,1925.7158474724154,1630.0360736725386,2036.6761207615086,1612.5127001619733,1984.1060002323786",847.png,1,container
"1686.9075398692808,2027.7502772674786,1696.2806261966607,2056.5915051518978,1381.6383973583793,2158.846817753679,1372.2653110309993,2130.00558986926",847.png,2,oil tanker
"2546.952096894504,639.4765715570572,2558.4693322823778,674.4224029792313,2155.536270152035,807.2186402771442,2144.019034764161,772.2728088549702",847.png,1,container
"2514.6307716459996,613.5745102537809,2526.1480070345565,648.5203416780288,2262.762729603204,735.325265596722,2251.2454942146474,700.3794341724741",847.png,1,container
"2497.5232302171607,689.0164663062285,2508.445822007952,722.3749900705279,2221.0217981163405,816.4863274311585,2210.0992063255494,783.1278036668591",847.png,1,container
"1997.0266163705612,837.1938446195733,2012.159590194802,884.9736561169929,1652.0287983493643,999.0354256280419,1636.8958245251235,951.2556141306223",847.png,1,container
"926.5387553117928,1194.7577870553423,938.3078972473049,1232.3551345248322,520.5309658166132,1363.1323391502528,508.76182388110107,1325.534991680763",847.png,1,container
"900.7349681054396,1168.645753329652,911.938320513591,1204.456768753223,621.7076314269549,1295.2544367623236,610.5042790188036,1259.4434213387526",847.png,1,container
"2501.6124531243768,202.48981621017833,2514.825695178288,243.7214992473596,2111.293448615721,373.0387828901728,2098.08020656181,331.80709985299154",847.png,1,container
"2556.656064302444,1767.2043835112488,2567.994487060113,1804.1269396686505,2278.8292310037486,1892.925719092793,2267.4908082460797,1856.0031629353914",847.png,1,container
"1654.5602940409956,2516.7107962365626,1666.4305057804115,2555.39889375623,1375.3365650976991,2644.711807378004,1363.4663533582832,2606.0237098583366",847.png,1,container
"2105.1348230815247,2620.036722475159,2114.699168911886,2655.3395087836975,1814.8488369818908,2736.5759371738695,1805.2844911515294,2701.273150865331",847.png,1,container
"2129.2041792840914,2740.3739418257005,2142.108556068789,2776.402961808779,1860.0607349096194,2877.42295506006,1847.156358124922,2841.3939350769815",847.png,1,container
"2112.275867978077,2648.183256911261,2123.210100787257,2687.965252874109,1830.3097082816946,2768.470039123322,1819.3754754725142,2728.688043160474",847.png,1,container
"2009.983799221689,363.99958679768713,2021.8177059208674,402.821611651676,1608.5419418215097,528.7982151847879,1596.7080351223312,489.976190330799",847.png,1,container
"1973.073673752686,2461.2278204872237,1984.943885492102,2499.915918006891,1693.8499448093896,2589.228831628665,1681.9797330699737,2550.5407341089976",847.png,1,container
"1685.3841694966634,2554.7269092467086,1697.2543812360793,2593.415006766376,1406.160440553367,2682.72792038815,1394.290228813951,2644.0398228684826",847.png,1,container
"1876.4921972578863,2560.8916843268908,1886.2145964097606,2592.5795037837106,1498.6320669850743,2711.496870770565,1488.9096678332,2679.809051313745",847.png,1,container
"2104.2727733231723,2716.8235041345097,2113.837119153534,2752.1262904430478,1818.9760744900386,2832.0110048793476,1809.411728659677,2796.7082185708095",847.png,1,container
"1281.796937385856,593.651190391574,1304.627139204319,665.2421936251567,787.0787818942172,830.2871422153042,764.2485800757539,758.6961389817216",847.png,1,container
"1993.1723677344326,400.7892155390931,2009.2627480422398,450.99895650140616,1514.4571425918057,609.5660038022139,1498.3667622839985,559.3562628399009",847.png,1,container
"2468.3471431286407,1652.514570235163,2478.013588491971,1697.004613517835,2166.535927473059,1764.6800206422383,2156.869482109729,1720.1899773595665",847.png,1,container
"2492.6380794804,1676.6625416279703,2508.8313283855796,1729.3944034442782,2125.3512324277644,1847.1560077217628,2109.157983522585,1794.424145905455",847.png,1,container
"2510.4438828179364,1723.5203362769346,2521.205167922802,1758.5634954624982,2221.9492361372622,1850.4609863312169,2211.1879510323965,1815.4178271456533",847.png,1,container
"2768.0134653124605,1432.583999404622,2786.7836732627306,1472.8685564245723,2495.4825134784387,1608.5975739386083,2476.7123055281686,1568.3130169186581",847.png,1,container
"2826.6521699454324,1445.4409324088701,2846.52052543365,1488.2969482810295,2525.4229105100158,1637.1600992270342,2505.554555021798,1594.3040833548748",847.png,1,container
"2826.452222387024,1484.5350894018973,2843.8803278651803,1519.2158415270198,2584.7993610489125,1649.4117035073562,2567.371255570756,1614.7309513822336",847.png,1,container
"2872.0778365222995,1495.5235151824759,2890.802801415305,1532.784929902501,2587.4117769802306,1685.2479086725093,2568.686812087225,1647.9864939524841",847.png,1,container
"1956.8640636433763,1604.52152055255,1970.7930388940383,1647.0756970054633,1606.2077638194398,1766.4129676700513,1592.2787885687778,1723.858791217138",847.png,1,container
"1861.3904175193995,1607.9147717916876,1871.9807353991869,1641.3150051034645,1598.5821687084397,1728.0023555212338,1587.9918508286523,1694.6021222094569",847.png,1,container
"2795.046566299688,2660.927929381302,2832.5608607468353,2628.637282274496,2988.9254552355983,2810.296925680151,2951.411160788451,2842.587572786957",847.png,1,container
"2751.258952842636,2670.0444311136075,2786.647308368725,2639.583698296333,2944.090012824374,2822.495857162901,2908.7016572982848,2852.9565899801755",847.png,1,container
"2587.7354188389986,2738.725350816794,2625.101224269836,2706.562516494303,2803.529835895409,2913.855465817285,2766.1640304645716,2946.0183001397763",847.png,1,container
"2641.140805949155,2735.932562671102,2676.3496347747105,2705.6263585053352,2831.40203047662,2885.761529158853,2796.1932016510646,2916.06773332462",847.png,1,container
"2680.9505644689943,2717.023721259216,2715.2822036877483,2687.47256314873,2876.4571445568527,2874.7207210833135,2842.1255053380987,2904.2718791937996",847.png,1,container
"2701.848070386304,2686.8201127991224,2741.1630857547543,2652.9794846873538,2910.8893778804945,2850.162343153065,2871.574362512044,2884.002971264834",847.png,1,container
"1808.06253905831,2333.6272633302215,1819.8301575094263,2368.357639946555,1545.296354231612,2461.37733520053,1533.5287357804957,2426.6469585841965",847.png,1,container
"1819.1166649846962,2364.786309534674,1827.589383086118,2389.792277551804,1607.3161629551944,2464.426976683756,1598.8434448537726,2439.4210086666258",847.png,1,container
"2124.3156261328872,2679.4342549416465,2134.0142016649384,2714.7205616624524,1832.6544253385769,2797.550441710508,1822.9558498065257,2762.264134989702",847.png,1,container
"2001.4552820274075,2590.025025244933,2014.0419357089722,2631.048192798187,1723.347676328125,2720.2384769296114,1710.7610226465604,2679.2153093763577",847.png,1,container
